Scholar Name,Title,Publication Link,Authors,Journal/Conference,DOI,Scholar Profile
Umapada Pal,SemiDocSeg: harnessing semi-supervised learning for document layout analysis,http://dx.doi.org/10.1007/s10032-024-00473-y,"Banerjee, Ayan | Biswas, Sanket | Lladós, Josep | Pal, Umapada",International Journal on Document Analysis and Recognition (IJDAR) (2024).,http://dx.doi.org/10.1007/s10032-024-00473-y,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,An end-to-end model for multi-view scene text recognition,http://dx.doi.org/10.1016/j.patcog.2023.110206,"Banerjee, Ayan | Shivakumara, Palaiahnakote | Bhattacharya, Saumik | Pal, Umapada | Liu, Cheng-Lin","Pattern Recognition, volume 149 (2024).",http://dx.doi.org/10.1016/j.patcog.2023.110206,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,Self-Supervised Representation Learning for Knee Injury Diagnosis From Magnetic Resonance Data,http://dx.doi.org/10.1109/TAI.2023.3299883,"Manna, Siladittya | Bhattacharya, Saumik | Pal, Umapada","IEEE Transactions on Artificial Intelligence, volume 5, issue 4, pages 1613-1623 (2024).",http://dx.doi.org/10.1109/TAI.2023.3299883,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,A Conformable Moments-Based Deep Learning System for Forged Handwriting Detection,http://dx.doi.org/10.1109/TNNLS.2022.3204390,"Nandanwar, Lokesh | Shivakumara, Palaiahnakote | Jalab, Hamid A. | Ibrahim, Rabha W. | Raghavendra, Ramachandra | Pal, Umapada | Lu, Tong | Blumenstein, Michael","IEEE Transactions on Neural Networks and Learning Systems, volume 35, issue 4, pages 5407-5420 (2024).",http://dx.doi.org/10.1109/TNNLS.2022.3204390,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,"Image as a Language: Revisiting Scene Text Recognition via Balanced, Unified and Synchronized Vision-Language Reasoning Network",http://dx.doi.org/10.1609/aaai.v38i6.28402,"Wei, Jiajun | Zhan, Hongjian | Lu, Yue | Tu, Xiao | Yin, Bing | Liu, Cong | Pal, Umapada","Proceedings of the AAAI Conference on Artificial Intelligence, volume 38, issue 6, pages 5885-5893 (2024).",http://dx.doi.org/10.1609/aaai.v38i6.28402,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,A new U-Net based system for multi-cultural wedding image classification,http://dx.doi.org/10.1016/j.eswa.2023.121562,"Shivakumara, Palaiahnakote | Pavan Kumar, C. | Nemade, Jagrut J. | Michael, Kshitiz | Kumar, Akash | Anami, Basavaraj S. | Pal, Umapada","Expert Systems with Applications, volume 237 (2024).",http://dx.doi.org/10.1016/j.eswa.2023.121562,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,Document Image Quality Assessment: A Survey,http://dx.doi.org/10.1145/3606692,"Alaei, Alireza | Bui, Vinh | Doermann, David | Pal, Umapada","ACM Computing Surveys, volume 56, issue 2, pages 1-36 (2024).",http://dx.doi.org/10.1145/3606692,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,Harnessing the Power of Multi-Lingual Datasets for Pre-training: Towards Enhancing Text Spotting Performance,http://dx.doi.org/10.1109/WACV57701.2024.00077,"Das, Alloy | Biswas, Sanket | Banerjee, Ayan | Lladós, Josep | Pal, Umapada | Bhattacharya, Saumik",2024 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) (2024),http://dx.doi.org/10.1109/WACV57701.2024.00077,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,A Locally Weighted Linear Regression-Based Approach for Arbitrary Moving Shaky and Nonshaky Video Classification,http://dx.doi.org/10.1142/S0218001423510199,"Halder, Arnab | Shivakumara, Palaiahnakote | Pal, Umapada | Blumenstein, Michael | Ghosal, Palash","International Journal of Pattern Recognition and Artificial Intelligence, volume 38, issue 01 (2024).",http://dx.doi.org/10.1142/S0218001423510199,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,Special section: Best papers of the international conference on pattern recognition and artificial intelligence (ICPRAI) 2022,http://dx.doi.org/10.1016/j.patrec.2023.12.011,"El-Yacoubi, Mounîm A. | Pal, Umapada | Granger, Eric | Yuen, Pong Chi","Pattern Recognition Letters, volume 177 (2024).",http://dx.doi.org/10.1016/j.patrec.2023.12.011,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,A new deep CNN for 3D text localization in the wild through shadow removal,http://dx.doi.org/10.1016/j.cviu.2023.103863,"Shivakumara, Palaiahnakote | Banerjee, Ayan | Nandanwar, Lokesh | Pal, Umapada | Antonacopoulos, Apostolos | Lu, Tong | Blumenstein, Michael","Computer Vision and Image Understanding, volume 238 (2024).",http://dx.doi.org/10.1016/j.cviu.2023.103863,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,TTS: Hilbert Transform-based Generative Adversarial Network for Tattoo and Scene Text Spotting,http://dx.doi.org/10.1109/TMM.2024.3378458,"Banerjee, Ayan | Palaiahnakote, Shivakumara | Pal, Umapada | Antonacopoulos, Apostolos | Lu, Tong | Canet, Josep Llados",IEEE Transactions on Multimedia (2024).,http://dx.doi.org/10.1109/TMM.2024.3378458,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,MDIW-13: a New Multi-Lingual and Multi-Script Database and Benchmark for Script Identification,http://dx.doi.org/10.1007/s12559-023-10193-w,"Ferrer, Miguel A. | Das, Abhijit | Diaz, Moises | Morales, Aythami | Carmona-Duarte, Cristina | Pal, Umapada","Cognitive Computation, volume 16, issue 1, pages 131-157 (2024).",http://dx.doi.org/10.1007/s12559-023-10193-w,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,LIFA: Language identification from audio with LPCC-G features,http://dx.doi.org/10.1007/s11042-023-17782-9,"Mukherjee, Himadri | Dhar, Ankita | Obaidullah, Sk Md | Santosh, KC | Phadikar, Santanu | Roy, Kaushik | Pal, Umapada","Multimedia Tools and Applications, volume 83, issue 19, pages 56883-56907 (2023).",http://dx.doi.org/10.1007/s11042-023-17782-9,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,A novel multi-task learning technique for offline handwritten short answer spotting and recognition,http://dx.doi.org/10.1007/s11042-023-17606-w,"Das, Abhijit | Suwanwiwat, Hemmaphan | Pal, Umapada","Multimedia Tools and Applications, volume 83, issue 18, pages 53441-53465 (2023).",http://dx.doi.org/10.1007/s11042-023-17606-w,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,VQAPT: A New visual question answering model for personality traits in social media images,http://dx.doi.org/10.1016/j.patrec.2023.10.016,"Biswas, Kunal | Shivakumara, Palaiahnakote | Pal, Umapada | Liu, Cheng-Lin | Lu, Yue","Pattern Recognition Letters, volume 175 (2023).",http://dx.doi.org/10.1016/j.patrec.2023.10.016,https://scholargps.com/scholars/76787955230101/umapada-pal
Umapada Pal,TIC: text-guided image colorization using conditional generative model,http://dx.doi.org/10.1007/s11042-023-15330-z,"Ghosh, Subhankar | Roy, Prasun | Bhattacharya, Saumik | Pal, Umapada | Blumenstein, Michael","Multimedia Tools and Applications, volume 83, issue 14, pages 41121-41136 (2023).",http://dx.doi.org/10.1007/s11042-023-15330-z,https://scholargps.com/scholars/76787955230101/umapada-pal
Anna Chaimani,Psychological and psychosocial interventions for treatment-resistant schizophrenia: a systematic review and network meta-analysis,http://dx.doi.org/10.1016/S2215-0366(24)00136-6,"Salahuddin, Nurul Husna | Schütz, Alexandra | Pitschel-Walz, Gabi | Mayer, Susanna Franziska | Chaimani, Anna | Siafis, Spyridon | Priller, Josef | Leucht, Stefan | Bighelli, Irene","The Lancet Psychiatry, volume 11, issue 7, pages 545-553 (2024).",http://dx.doi.org/10.1016/S2215-0366(24)00136-6,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Sharing information across patient subgroups to draw conclusions from sparse treatment networks,http://dx.doi.org/10.1002/bimj.202200316,"Evrenoglou, Theodoros | Metelli, Silvia | Thomas, Johannes‐Schneider | Siafis, Spyridon | Turner, Rebecca M. | Leucht, Stefan | Chaimani, Anna","Biometrical Journal, volume 66, issue 3 (2024).",http://dx.doi.org/10.1002/bimj.202200316,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Serious adverse events associated with systemic treatments for psoriasis: a network meta-analysis of observational studies and randomized controlled trials,http://dx.doi.org/10.1002/14651858.CD015263,"Guelimi, Robin | Chaimani, Anna | Parisi, Rosa | Penso, Laetitia | Hughes, Carolyn | Afach, Sivem | Sbidian, Emilie | Le Cleach, Laurence","Cochrane Database of Systematic Reviews, volume 2024, issue 4 (2024).",http://dx.doi.org/10.1002/14651858.CD015263,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,When does the placebo effect have an impact on network meta-analysis results?,http://dx.doi.org/10.1136/bmjebm-2022-112197,"Nikolakopoulou, Adriani | Chaimani, Anna | Furukawa, Toshi A | Papakonstantinou, Theodoros | Rücker, Gerta | Schwarzer, Guido","BMJ Evidence-Based Medicine, volume 29, issue 2, pages 127-134 (2024).",http://dx.doi.org/10.1136/bmjebm-2022-112197,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Estimating individualized treatment effects using an individual participant data meta-analysis,http://dx.doi.org/10.1186/s12874-024-02202-9,"Bouvier, Florie | Chaimani, Anna | Peyrot, Etienne | Gueyffier, François | Grenet, Guillaume | Porcher, Raphaël","BMC Medical Research Methodology, volume 24, issue 1 (2024).",http://dx.doi.org/10.1186/s12874-024-02202-9,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Synthesis methods used to combine observational studies and randomised trials in published meta-analyses,http://dx.doi.org/10.1186/s13643-024-02464-w,"Cheurfa, Cherifa | Tsokani, Sofia | Kontouli, Katerina-Maria | Boutron, Isabelle | Chaimani, Anna","Systematic Reviews, volume 13, issue 1 (2024).",http://dx.doi.org/10.1186/s13643-024-02464-w,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Comparison of effect estimates between preprints and peer-reviewed journal articles of COVID-19 trials,http://dx.doi.org/10.1186/s12874-023-02136-8,"Davidson, Mauricia | Evrenoglou, Theodoros | Graña, Carolina | Chaimani, Anna | Boutron, Isabelle","BMC Medical Research Methodology, volume 24, issue 1 (2024).",http://dx.doi.org/10.1186/s12874-023-02136-8,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Bayesian model-based outlier detection in network meta-analysis,http://dx.doi.org/10.1093/jrsssa/qnad035,"Metelli, Silvia | Mavridis, Dimitris | Créquit, Perrine | Chaimani, Anna","Journal of the Royal Statistical Society Series A: Statistics in Society, volume 186, issue 4, pages 754-771 (2023).",http://dx.doi.org/10.1093/jrsssa/qnad035,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,No evidence of important difference in summary treatment effects between COVID-19 preprints and peer-reviewed publications: a meta-epidemiological study,http://dx.doi.org/10.1016/j.jclinepi.2023.08.011,"Davidson, Mauricia | Evrenoglou, Theodoros | Graña, Carolina | Chaimani, Anna | Boutron, Isabelle","Journal of Clinical Epidemiology, volume 162 (2023).",http://dx.doi.org/10.1016/j.jclinepi.2023.08.011,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Systemic pharmacological treatments for chronic plaque psoriasis: a network meta-analysis,http://dx.doi.org/10.1002/14651858.CD011535.pub6,"Sbidian, Emilie | Chaimani, Anna | Guelimi, Robin | Garcia-Doval, Ignacio | Hua, Camille | Hughes, Carolyn | Naldi, Luigi | Kinberger, Maria | Afach, Sivem | Le Cleach, Laurence","Cochrane Database of Systematic Reviews, volume 2023, issue 7 (2023).",http://dx.doi.org/10.1002/14651858.CD011535.pub6,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Empirical evaluation of the methods used in systematic reviews including observational studies and randomized trials,http://dx.doi.org/10.1016/j.jclinepi.2023.02.008,"Cheurfa, Cherifa | Tsokani, Sofia | Kontouli, Katerina-Maria | Boutron, Isabelle | Chaimani, Anna","Journal of Clinical Epidemiology, volume 158 (2023).",http://dx.doi.org/10.1016/j.jclinepi.2023.02.008,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,metaCOVID : A web‐application for living meta‐analyses of COVID ‐19 trials,http://dx.doi.org/10.1002/jrsm.1627,"Evrenoglou, Theodoros | Boutron, Isabelle | Seitidis, Georgios | Ghosn, Lina | Chaimani, Anna","Research Synthesis Methods, volume 14, issue 3, pages 479-488 (2023).",http://dx.doi.org/10.1002/jrsm.1627,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Heterogeneity of design features in studies included in systematic reviews with meta‐analysis of cognitive outcomes in children born very preterm,http://dx.doi.org/10.1111/ppe.12957,"Sentenac, Mariane | Twilhaar, Sabrina | Benhammou, Valérie | Morgan, Andrei S. | Johnson, Samantha | Chaimani, Anna | Zeitlin, Jennifer","Paediatric and Perinatal Epidemiology, volume 37, issue 3, pages 254-262 (2023).",http://dx.doi.org/10.1111/ppe.12957,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Considering multiple outcomes with different weights informed the hierarchy of interventions in network meta-analysis,http://dx.doi.org/10.1016/j.jclinepi.2022.12.025,"Mavridis, Dimitris | Nikolakopoulou, Adriani | Moustaki, Irini | Chaimani, Anna | Porcher, Raphaël | Boutron, Isabelle | Ravaud, Philippe","Journal of Clinical Epidemiology, volume 154 (2023).",http://dx.doi.org/10.1016/j.jclinepi.2022.12.025,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,COMPARATIVE EFFICACY AND ACCEPTABILITY OF DIFFERENT ANTIHYPERTENSIVE DRUG CLASSES FOR CARDIOVASCULAR DISEASE PREVENTION: A SYSTEMATIC REVIEW AND NETWORK META-ANALYSIS,http://dx.doi.org/10.1097/01.hjh.0000939516.35507.91,"Brunström, Mattias | Brunström, Anton | Jussil, Heidi | Panagiotopoulou, Kanella | Chaimani, Anna | Carlberg, Bo","Journal of Hypertension, volume 41, issue Suppl 3, pages e78-e79 (2023).",http://dx.doi.org/10.1097/01.hjh.0000939516.35507.91,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,COMPARATIVE EFFICACY AND ACCEPTABILITY OF ANTIHYPERTENSIVE DRUG CLASS COMBINATIONS FOR CARDIOVASCULAR DISEASE PREVENTION: A SYSTEMATIC REVIEW AND NETWORK META-ANALYSIS,http://dx.doi.org/10.1097/01.hjh.0000939512.99152.c7,"Brunström, Mattias | Brunström, Anton | Jussil, Heidi | Panagiotopoulou, Kanella | Chaimani, Anna | Carlberg, Bo","Journal of Hypertension, volume 41, issue Suppl 3, pages e78- (2023).",http://dx.doi.org/10.1097/01.hjh.0000939512.99152.c7,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Comparing efficacy and safety in catheter ablation strategies for atrial fibrillation: a network meta-analysis,http://dx.doi.org/10.1186/s12916-022-02385-2,"Charitakis, Emmanouil | Metelli, Silvia | Karlsson, Lars O. | Antoniadis, Antonios P. | Rizas, Konstantinos D. | Liuba, Ioan | Almroth, Henrik | Hassel Jönsson, Anders | Schwieler, Jonas | Tsartsalis, Dimitrios | ... | Chaimani, Anna","BMC Medicine, volume 20, issue 1 (2022).",http://dx.doi.org/10.1186/s12916-022-02385-2,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,"Comparative efficacy, cognitive effects and acceptability of electroconvulsive therapies for the treatment of depression: protocol for a systematic review and network meta-analysis",http://dx.doi.org/10.1136/bmjopen-2022-068313,"Nikolin, Stevan | Owens, Kieran | Francis-Taylor, Rohan | Chaimani, Anna | Martin, Donel M | Bull, Michael | Sackeim, Harold A | McLoughlin, Declan M | Sienaert, Pascal | Kellner, Charles H | Loo, Colleen","BMJ Open, volume 12, issue 12, pages e068313- (2022).",http://dx.doi.org/10.1136/bmjopen-2022-068313,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,Network meta‐analysis of rare events using penalized likelihood regression,http://dx.doi.org/10.1002/sim.9562,"Evrenoglou, Theodoros | White, Ian R. | Afach, Sivem | Mavridis, Dimitris | Chaimani, Anna","Statistics in Medicine, volume 41, issue 26, pages 5203-5219 (2022).",http://dx.doi.org/10.1002/sim.9562,https://scholargps.com/scholars/84968385947868/anna-chaimani
Anna Chaimani,The response of subgroups of patients with schizophrenia to different antipsychotic drugs: a systematic review and meta-analysis,http://dx.doi.org/10.1016/S2215-0366(22)00304-2,"Leucht, Stefan | Chaimani, Anna | Krause, Marc | Schneider-Thoma, Johannes | Wang, Dongfang | Dong, Shimeng | Samara, Myrto | Peter, Natalie | Huhn, Maximilian | Priller, Josef | Davis, John M","The Lancet Psychiatry, volume 9, issue 11, pages 884-893 (2022).",http://dx.doi.org/10.1016/S2215-0366(22)00304-2,https://scholargps.com/scholars/84968385947868/anna-chaimani
José Crossa,Optimizing Genomic Parental Selection for Categorical and Continuous–Categorical Multi-Trait Mixtures,http://dx.doi.org/10.3390/genes15080995,"Villar-Hernández, Bartolo de Jesús | Pérez-Rodríguez, Paulino | Vitale, Paolo | Gerard, Guillermo | Montesinos-Lopez, Osval A. | Saint Pierre, Carolina | Crossa, José | Dreisigacker, Susanne","Genes, volume 15, issue 8, pages 995- (2024).",http://dx.doi.org/10.3390/genes15080995,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,A Penalized Regression Method for Genomic Prediction Reduces Mismatch between Training and Testing Sets,http://dx.doi.org/10.3390/genes15080969,"Montesinos-López, Osval A. | Pulido-Carrillo, Cristian Daniel | Montesinos-López, Abelardo | Larios Trejo, Jesús Antonio | Montesinos-López, José Cricelio | Agbona, Afolabi | Crossa, José","Genes, volume 15, issue 8, pages 969- (2024).",http://dx.doi.org/10.3390/genes15080969,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,New wheat breeding paradigms for a warming climate,http://dx.doi.org/10.1038/s41558-024-02069-0,"Xiong, Wei | Reynolds, Matthew P. | Montes, Carlo | Crossa, Jose | Snapp, Sieglinde | Akin, Beyhan | Mesut, Keser | Ozdemir, Fatih | Li, Huihui | He, Zhonghu | ... | Chen, Feng",Nature Climate Change (2024).,http://dx.doi.org/10.1038/s41558-024-02069-0,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Exploring Data Augmentation Algorithm to Improve Genomic Prediction of Top-Ranking Cultivars,http://dx.doi.org/10.3390/a17060260,"Montesinos-López, Osval A. | Sivakumar, Arvinth | Huerta Prado, Gloria Isabel | Salinas-Ruiz, Josafhat | Agbona, Afolabi | Ortiz Reyes, Axel Efraín | Alnowibet, Khalid | Ortiz, Rodomiro | Montesinos-López, Abelardo | Crossa, José","Algorithms, volume 17, issue 6, pages 260- (2024).",http://dx.doi.org/10.3390/a17060260,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,"Multispectral and thermal infrared data, visual scores for severity of common rust symptoms, and genotypic single nucleotide polymorphism data of three F2-derived biparental doubled-haploid maize populations",http://dx.doi.org/10.1016/j.dib.2024.110300,"Loladze, Alexander | Rodrigues, Francelino | Petroli, Cesar D. | Muñoz-Zavala, Carlos | Naranjo, Sergio | Vicente, Felix San | Gerard, Bruno | Montesinos-Lopez, Osval A. | Crossa, Jose | Martini, Johannes W.R.","Data in Brief, volume 54 (2024).",http://dx.doi.org/10.1016/j.dib.2024.110300,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Genomic prediction of synthetic hexaploid wheat upon tetraploid durum and diploid Aegilops parental pools,http://dx.doi.org/10.1002/tpg2.20464,"Dreisigacker, Susanne | Martini, Johannes W. R. | Cuevas, Jaime | Pérez‐Rodríguez, Paulino | Lozano‐Ramírez, Nerida | Huerta, Julio | Singh, Pawan | Crespo‐Herrera, Leonardo | Bentley, Alison R. | Crossa, Jose","The Plant Genome, volume 17, issue 2 (2024).",http://dx.doi.org/10.1002/tpg2.20464,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,A Bayesian optimization R package for multitrait parental selection,http://dx.doi.org/10.1002/tpg2.20433,"Villar‐Hernández, Bartolo de J. | Dreisigacker, Susanne | Crespo, Leo | Pérez‐Rodríguez, Paulino | Pérez‐Elizalde, Sergio | Toledo, Fernando | Crossa, José","The Plant Genome, volume 17, issue 2 (2024).",http://dx.doi.org/10.1002/tpg2.20433,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,"Enhancing winter wheat prediction with genomics, phenomics and environmental data",http://dx.doi.org/10.1186/s12864-024-10438-4,"Montesinos-López, Osval A. | Herr, Andrew W. | Crossa, José | Montesinos-López, Abelardo | Carter, Arron H.","BMC Genomics, volume 25, issue 1 (2024).",http://dx.doi.org/10.1186/s12864-024-10438-4,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Defining the target population of environments for wheat ( Triticum aestivum L.) breeding in Italy based on historical data,http://dx.doi.org/10.1111/pbr.13192,"Vitale, Paolo | Crossa, José | Vaccino, Patrizia | De Vita, Pasquale",Plant Breeding (2024).,http://dx.doi.org/10.1111/pbr.13192,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Feature engineering of environmental covariates improves plant genomic-enabled prediction,http://dx.doi.org/10.3389/fpls.2024.1349569,"Montesinos-López, Osval A. | Crespo-Herrera, Leonardo | Pierre, Carolina Saint | Cano-Paez, Bernabe | Huerta-Prado, Gloria Isabel | Mosqueda-González, Brandon Alejandro | Ramos-Pulido, Sofia | Gerard, Guillermo | Alnowibet, Khalid | Fritsche-Neto, Roberto | ... | Crossa, José","Frontiers in Plant Science, volume 15 (2024).",http://dx.doi.org/10.3389/fpls.2024.1349569,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Enhanced radiation use efficiency and grain filling rate as the main drivers of grain yield genetic gains in the CIMMYT elite spring wheat yield trial,http://dx.doi.org/10.1038/s41598-024-60853-6,"Gerard, Guillermo | Mondal, Suchismita | Piñera-Chávez, Francisco | Rivera-Amado, Carolina | Molero, Gemma | Crossa, Jose | Huerta-Espino, Julio | Velu, Govidan | Braun, Hans | Singh, Ravi | Crespo-Herrera, Leonardo","Scientific Reports, volume 14, issue 1 (2024).",http://dx.doi.org/10.1038/s41598-024-60853-6,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Investigating genomic prediction strategies for grain carotenoid traits in a tropical/subtropical maize panel,http://dx.doi.org/10.1093/g3journal/jkae044,"LaPorte, Mary-Francis | Suwarno, Willy Bayuardi | Hannok, Pattama | Koide, Akiyoshi | Bradbury, Peter | Crossa, José | Palacios-Rojas, Natalia | Diepenbrock, Christine Helen","G3: Genes, Genomes, Genetics, volume 14, issue 5 (2024).",http://dx.doi.org/10.1093/g3journal/jkae044,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Efficient arabinoxylan assay for wheat: Exploring variability and molecular marker associations in Wholemeal and refined flour,http://dx.doi.org/10.1016/j.jcs.2024.103897,"Hernández-Espinosa, Nayelli | Posadas-Romano, Gabriel | Dreisigacker, Susanne | Crossa, Jose | Crespo, Leonardo | Ibba, Maria Itria","Journal of Cereal Science, volume 117 (2024).",http://dx.doi.org/10.1016/j.jcs.2024.103897,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Genomic selection in plant breeding: Key factors shaping two decades of progress,http://dx.doi.org/10.1016/j.molp.2024.03.007,"Alemu, Admas | Åstrand, Johanna | Montesinos-López, Osval A. | Isidro y Sánchez, Julio | Fernández-Gónzalez, Javier | Tadesse, Wuletaw | Vetukuri, Ramesh R. | Carlsson, Anders S. | Ceplitis, Alf | Crossa, José | ... | Chawade, Aakash","Molecular Plant, volume 17, issue 4, pages 552-578 (2024).",http://dx.doi.org/10.1016/j.molp.2024.03.007,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Genomic Prediction from Multi-Environment Trials of Wheat Breeding,http://dx.doi.org/10.3390/genes15040417,"García-Barrios, Guillermo | Crespo-Herrera, Leonardo | Cruz-Izquierdo, Serafín | Vitale, Paolo | Sandoval-Islas, José Sergio | Gerard, Guillermo Sebastián | Aguilar-Rincón, Víctor Heber | Corona-Torres, Tarsicio | Crossa, José | Pacheco-Gil, Rosa Angela","Genes, volume 15, issue 4, pages 417- (2024).",http://dx.doi.org/10.3390/genes15040417,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Deep learning methods improve genomic prediction of wheat breeding,http://dx.doi.org/10.3389/fpls.2024.1324090,"Montesinos-López, Abelardo | Crespo-Herrera, Leonardo | Dreisigacker, Susanna | Gerard, Guillermo | Vitale, Paolo | Saint Pierre, Carolina | Govindan, Velu | Tarekegn, Zerihun Tadesse | Flores, Moisés Chavira | Pérez-Rodríguez, Paulino | ... | Crossa, Jose","Frontiers in Plant Science, volume 15 (2024).",http://dx.doi.org/10.3389/fpls.2024.1324090,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Genomic Prediction for Inbred and Hybrid Polysomic Tetraploid Potato Offspring,http://dx.doi.org/10.3390/agriculture14030455,"Ortiz, Rodomiro | Reslow, Fredrik | Vetukuri, Ramesh | García-Gil, M. Rosario | Pérez-Rodríguez, Paulino | Crossa, José","Agriculture, volume 14, issue 3, pages 455- (2024).",http://dx.doi.org/10.3390/agriculture14030455,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Use of remote sensing for linkage mapping and genomic prediction for common rust resistance in maize,http://dx.doi.org/10.1016/j.fcr.2024.109281,"Loladze, Alexander | Rodrigues, Francelino A. | Petroli, Cesar D. | Muñoz-Zavala, Carlos | Naranjo, Sergio | San Vicente, Felix | Gerard, Bruno | Montesinos-Lopez, Osval A. | Crossa, Jose | Martini, Johannes W.R.","Field Crops Research, volume 308 (2024).",http://dx.doi.org/10.1016/j.fcr.2024.109281,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Quantitative trait loci and genomic prediction for grain sugar and mineral concentrations of cowpea [Vigna unguiculata (L.) Walp.],http://dx.doi.org/10.1038/s41598-024-55214-2,"Huynh, Bao-Lam | Stangoulis, James C. R. | Vuong, Tri D. | Shi, Haiying | Nguyen, Henry T. | Duong, Tra | Boukar, Ousmane | Kusi, Francis | Batieno, Benoit J. | Cisse, Ndiaga | ... | Roberts, Philip A.","Scientific Reports, volume 14, issue 1 (2024).",http://dx.doi.org/10.1038/s41598-024-55214-2,https://scholargps.com/scholars/11402201079763/jose-crossa
José Crossa,Data Augmentation Enhances Plant-Genomic-Enabled Predictions,http://dx.doi.org/10.3390/genes15030286,"Montesinos-López, Osval A. | Solis-Camacho, Mario Alberto | Crespo-Herrera, Leonardo | Saint Pierre, Carolina | Huerta Prado, Gloria Isabel | Ramos-Pulido, Sofia | Al-Nowibet, Khalid | Fritsche-Neto, Roberto | Gerard, Guillermo | Montesinos-López, Abelardo | Crossa, José","Genes, volume 15, issue 3, pages 286- (2024).",http://dx.doi.org/10.3390/genes15030286,https://scholargps.com/scholars/11402201079763/jose-crossa
Sergey Koren,"Whole-genome sequence of Mucor velutinosus NIH1002, a strain associated with disseminated disease",http://dx.doi.org/10.1128/mra.00062-24,"Conlan, Sean | Subramanian, Poorani | Plata Barril, Beatriz | Youn, Jung-Ho | Thomas, Pamela J. | Koren, Sergey | Dotson, Gabrielle A. | Park, Morgan | Rhie, Arang | Segre, Julie A. | ... | Zelazny, Adrian M.",Microbiology Resource Announcements (2024).,http://dx.doi.org/10.1128/mra.00062-24,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Scalable telomere-to-telomere assembly for diploid and polyploid genomes with double graph,http://dx.doi.org/10.1038/s41592-024-02269-8,"Cheng, Haoyu | Asri, Mobin | Lucas, Julian | Koren, Sergey | Li, Heng","Nature Methods, volume 21, issue 6, pages 967-970 (2024).",http://dx.doi.org/10.1038/s41592-024-02269-8,https://scholargps.com/scholars/15103000048547/sergey-koren
